113,247,255
100,238,255
88,230,253
96,234,255
103,234,253
98,230,253
88,224,253
99,230,255
146,254,255
143,255,255
143,255,255
141,255,255
116,236,255
105,221,255
89,223,253
106,222,255
119,234,254
116,238,254
119,233,255
107,223,254
147,255,255
149,255,254
184,254,253
146,254,255
139,255,255
143,255,255
139,255,255
139,255,255
147,255,255
143,255,255
146,255,255
147,255,255
138,219,254
129,225,255
107,207,255
115,222,255
101,209,255
107,227,255
103,205,255
116,226,255
103,231,254
100,232,255
88,223,255
95,225,255
98,210,255
102,224,254
90,208,255
104,227,255
90,214,254
106,230,254
91,208,253
107,224,255
96,219,255
103,229,255
87,212,255
101,226,255
98,223,254
102,231,255
80,211,254
84,215,254
97,221,255
98,223,254
77,205,254
95,213,254
141,255,255
139,255,255
139,255,255
135,255,254
154,255,255
146,255,255
153,255,254
155,255,255
108,221,254
111,218,255
120,228,255
119,229,255
99,223,255
96,215,254
114,233,255
111,233,255
101,225,255
94,213,252
108,234,255
99,231,255
146,254,255
147,255,255
153,255,254
145,255,255
86,222,255
78,212,252
104,228,255
101,230,255
86,215,254
77,210,254
99,222,254
97,223,255
149,255,255
147,255,255
175,255,254
146,255,255
149,255,255
139,255,255
151,255,254
139,255,255
141,255,255
143,255,255
146,255,255
137,255,255
136,255,255
136,254,255
138,255,254
135,255,254
91,230,255
96,228,252
99,238,254
86,223,255
95,228,255
103,226,252
102,241,255
82,222,253
91,222,255
86,213,252
110,238,255
85,219,253
89,207,254
95,205,253
104,220,255
99,212,255
147,255,255
141,255,255
141,255,255
165,255,255
93,214,255
88,206,255
98,215,254
100,223,255
93,213,255
76,206,253
107,213,254
103,229,254
81,211,254
77,202,253
86,205,254
93,222,255
83,207,255
72,201,255
88,208,250
97,219,255
141,254,255
139,255,255
145,255,255
138,255,254
169,254,255
137,255,255
143,255,255
136,255,255
137,255,255
133,255,255
137,255,255
135,254,255
193,255,255
141,255,255
139,255,255
135,255,254
116,226,254
113,213,255
118,217,255
96,203,254
90,211,255
100,214,255
99,216,253
111,230,255
138,255,254
136,254,255
139,255,255
141,255,255
94,226,255
98,224,253
117,219,254
94,224,253
107,238,255
99,226,255
80,96,95
89,225,254
110,235,255
99,224,255
90,225,255
102,234,255
96,233,255
93,226,255
82,221,254
108,231,251
126,229,254
103,220,251
107,222,255
100,226,255
101,225,255
94,220,254
106,226,255
92,228,254
96,227,254
98,218,253
94,227,255
93,225,255
89,213,253
101,227,255
90,214,255
103,226,255
87,214,253
87,222,254
101,225,255
100,225,255
84,215,255
91,215,255
100,226,255
87,217,254
134,252,255
133,255,255
137,251,255
133,252,254
92,227,255
89,225,253
92,221,254
86,225,252
98,232,255
90,225,253
90,227,253
82,224,255
94,229,255
92,227,255
89,230,255
83,226,254
139,255,253
139,255,255
143,255,255
114,183,200
141,255,255
133,255,255
138,254,255
143,255,255
151,254,255
145,255,255
139,255,255
179,255,254
118,239,255
89,213,253
97,215,255
93,214,255
124,236,254
97,217,253
94,215,254
101,217,252
131,245,255
89,213,254
96,225,252
93,215,255
141,244,253
105,208,255
108,226,251
99,211,255
143,255,255
147,255,255
147,255,255
138,255,254
135,255,254
139,255,255
90,90,78
139,255,255
147,255,255
151,254,255
139,255,255
171,254,255
